employer_id,name,hh_url,website,region,signal_vacancy,signal_vacancy_url,open_vacancies
12701,ИнтелМед,https://hh.ru/employer/12701,http://www.intelmed.ru,,Менеджер по продажам (медицинское оборудование),https://saratov.hh.ru/vacancy/135470820,
678261,Имаклик,https://hh.ru/employer/678261,http://www.imaqliq.ru,,Менеджер по продажам телеком оборудования,https://saratov.hh.ru/vacancy/135470942,
4841246,ООО Вектор-Баттери,https://hh.ru/employer/4841246,https://vektor-plus.pro/,,Менеджер по продажам электротехнического оборудования,https://saratov.hh.ru/vacancy/133858337,
190977,ООО Нижегородская Промышленная Компания,https://hh.ru/employer/190977,http://www.npk-nnov.ru,,Менеджер по продаже (промышленная сфера),https://saratov.hh.ru/vacancy/135545423,
10807321,ООО ХОПЁР СТАЛЬ,https://hh.ru/employer/10807321,https://khoper.ru/,,Менеджер по продажам (Начинающий специалист),https://saratov.hh.ru/vacancy/135539976,
5653580,ООО Белоярский Трубный Завод,https://hh.ru/employer/5653580,http://www.btz96.ru,,"Менеджер по продажам металлопроката (НАЛИЧИЕ НА СКЛАДЕ, входящие заявки)",https://saratov.hh.ru/vacancy/132714540,
1877035,ООО БВБ-Альянс,https://hh.ru/employer/1877035,http://bvb-alyans.ru/,,Менеджер по оптовым продажам,https://saratov.hh.ru/vacancy/128729961,
9532862,ООО БВБ-Альянс СЗ,https://hh.ru/employer/9532862,https://spb.bvb-alyans.ru/,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135278572,
3396503,НПК Специальная металлургия,https://hh.ru/employer/3396503,https://nn.specstali.ru/,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/135518940,
5218538,ООО Капитал Металл,https://hh.ru/employer/5218538,https://capmetal.ru/,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/134766790,
9857511,ООО Металл Стор,https://hh.ru/employer/9857511,http://www.metalstore24.ru,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/135480922,
57489,ООО Континенталь,https://hh.ru/employer/57489,http://www.kontinental.ru,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/135153556,
12923546,ООО ТРУБА НА СКЛАДЕ.РУ,https://hh.ru/employer/12923546,http://www.trubanasklade.ru,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/135477299,
2561637,ООО Анэп,https://hh.ru/employer/2561637,https://anepmetall.ru,,Менеджер по продажам Металлопрокат,https://saratov.hh.ru/vacancy/135273768,
3206279,ООО Евразийская металлургическая компания,https://hh.ru/employer/3206279,http://www.eamtk.ru,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/89622851,
4790707,Велунд Сталь,https://hh.ru/employer/4790707,https://spb.gkws.ru/,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/135470929,
12881295,ООО Металлпартнер,https://hh.ru/employer/12881295,https://metalrostov.ru,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/135014225,
4721923,Металлгорсталь,https://hh.ru/employer/4721923,https://metalgorstal.ru/about/,,Ассистент менеджера по продажам,https://saratov.hh.ru/vacancy/134760556,
2786070,ООО ТМК ЮГ,https://hh.ru/employer/2786070,https://tmk-ug.ru/,,Менеджер по оптовым продажам металлопроката,https://saratov.hh.ru/vacancy/134905034,
1547118,ООО Первая Металлургическая Корпорация,https://hh.ru/employer/1547118,http://www.pmkor.ru,,Менеджер по продажам (металлопрокат),https://saratov.hh.ru/vacancy/135417761,
1685100,Staff-UP Consulting Group,https://hh.ru/employer/1685100,http://www.staff-up.ru,,Менеджер по продажам (металлопрокат),https://saratov.hh.ru/vacancy/135540735,
12251461,ООО Производственный центр Этернопром,https://hh.ru/employer/12251461,https://eternoprom.ru/,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/134877906,
4576490,ООО Торговый Дом Тула-Сталь,https://hh.ru/employer/4576490,https://td.tula-steel.ru/,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/135537401,
5449129,ООО Снабсервис,https://hh.ru/employer/5449129,http://snabservis.ru,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135459208,
12232359,ООО ВСМ,https://hh.ru/employer/12232359,http://vsm-metall.ru,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/134870929,
4648240,ООО Моссталь,https://hh.ru/employer/4648240,http://mossteel.com,,Ведущий менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/134718130,
5385823,СтальЭнерго-96 Юг,https://hh.ru/employer/5385823,https://rostov-na-donu.stalenergo-96.ru,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135114677,
9331930,ООО Добро-Сталь,https://hh.ru/employer/9331930,https://dobro-steel-dv.ru/,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/132821736,
12025582,ООО ГК Опора,https://hh.ru/employer/12025582,http://www.opora55.ru,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135456858,
906690,ООО Группа Компаний Демидов,https://hh.ru/employer/906690,http://demidovsteel.ru,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/135212895,
670078,ООО Инокспоинт Групп,https://hh.ru/employer/670078,http://www.inoxpoint.ru,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135112965,
149191,Сталепромышленная компания,https://hh.ru/employer/149191,http://spk.ru,,Менеджер по продаже металлопроката,https://saratov.hh.ru/vacancy/135477582,
1508452,ООО Регион Сталь,https://hh.ru/employer/1508452,http://www.regionstal.ru,,Менеджер по продажам логистики,https://saratov.hh.ru/vacancy/135143408,
5899228,ООО НПП АНЭП-ЮФО,https://hh.ru/employer/5899228,https://rostov-na-donu.anepmetall.ru/,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/135362685,
2678380,ООО ПО «Трубное решение»,https://hh.ru/employer/2678380,https://truboproduct.ru/,,Менеджер по работе с клиентами,https://saratov.hh.ru/vacancy/135123199,
4596203,ООО Эльба,https://hh.ru/employer/4596203,http://elba-msk.ru,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/135358238,
5209760,ООО Ганза ТГ,https://hh.ru/employer/5209760,http://hansatg.com,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/135502821,
3488281,ООО МЕЖМЕТКОМ,https://hh.ru/employer/3488281,http://www.mmk24.ru,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/128904271,
4265624,ООО ТД УралМетСтрой,https://hh.ru/employer/4265624,http://umschel.ru,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/134776930,
824486,ООО «Торговый дом ММК»,https://hh.ru/employer/824486,http://www.mmk.ru,,"Менеджер по продажам металлопроката г. Пермь (""Торговый дом ММК"")",https://saratov.hh.ru/vacancy/133496472,
561362,ООО ПТК,https://hh.ru/employer/561362,https://pt-k.ru/,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/133746853,
5179731,"ООО ПО Трубное Решение, филиал г. Санкт-Петербург",https://hh.ru/employer/5179731,https://spb.truboproduct.ru/,,Менеджер по работе с клиентами,https://saratov.hh.ru/vacancy/135117039,
3396512,ООО НПК Специальная Металлургия Краснодар,https://hh.ru/employer/3396512,https://krasnodar.specstali.ru,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/130803484,
5145419,ООО Металл регион,https://hh.ru/employer/5145419,https://metall-region.ru/,,Ведущий менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/135395681,
12807726,ООО Трубные Технологии,https://hh.ru/employer/12807726,http://www.tk-rapid.ru,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135559443,
2644065,ООО Группа металлургических компаний Металлтрубпром,https://hh.ru/employer/2644065,http://www.mtpgroup.ru,,Менеджер по продажам металлоконструкций и трубной продукции,https://saratov.hh.ru/vacancy/135467584,
3220349,ООО УВМ-СТАЛЬ,https://hh.ru/employer/3220349,http://uvm-steel.ru/,,Менеджер по продажам металлопроката,https://saratov.hh.ru/vacancy/134732517,
5172373,ООО Торговый Дом Металл-М,https://hh.ru/employer/5172373,https://metall-m.pro/,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135441264,
4727095,ООО Союзпромснаб,https://hh.ru/employer/4727095,https://s-promsnab.ru/,,Менеджер по продажам металлопроката (B2B),https://saratov.hh.ru/vacancy/135402929,
5044840,ООО Стальные Решения,https://hh.ru/employer/5044840,https://tulampz.ru/,,Ведущий менеджер по продажам (металлопрокат),https://saratov.hh.ru/vacancy/135356038,
839442,ООО АБТ-ГРУПП,https://hh.ru/employer/839442,http://www.abt-group.su/,,Менеджер по продажам металлопроката (металлоконструкций),https://saratov.hh.ru/vacancy/135500384,
12921489,РЭД ВЭЙ,https://hh.ru/employer/12921489,http://red-way.ru,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135421788,
2614217,ООО МЕТЭК Краснодар,https://hh.ru/employer/2614217,http://метэк.рф,,Менеджер по продажам металлопроката и услуг резки,https://saratov.hh.ru/vacancy/134862100,
12831676,ООО Рекламное Агентство Граффити-Медиа,https://hh.ru/employer/12831676,https://grafmedia.ru/,,Менеджер по продажам,https://saratov.hh.ru/vacancy/134878273,
2162216,ГКС Альянс,https://hh.ru/employer/2162216,https://gksalliance.ru/,,Специалист по продажам / Менеджер по продажам,https://saratov.hh.ru/vacancy/134804087,
1002163,ООО А Сталь,https://hh.ru/employer/1002163,http://www.asteel.pro,,Менеджер по продажам,https://saratov.hh.ru/vacancy/132228228,
12635458,ООО Интерпромресурсы,https://hh.ru/employer/12635458,https://интерпромресурсы.рф,,Менеджер по оптовым продажам металлопроката,https://saratov.hh.ru/vacancy/135494942,
3330437,ООО НПП Химметпродукт,https://hh.ru/employer/3330437,http://himmetproduct.ru,,Менеджер по продажам,https://saratov.hh.ru/vacancy/134697018,
2790724,ООО АКС,https://hh.ru/employer/2790724,https://акс31.рф/,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135220811,
10474598,ООО МК Буран,https://hh.ru/employer/10474598,http://buranmetall.ru,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135409655,
3428744,ВК Металлоснаб,https://hh.ru/employer/3428744,http://vkmet.ru,,Менеджер по продажам металлопроката (B2B/B2G),https://saratov.hh.ru/vacancy/134690020,
12287646,ВИН-СТАЛЬ,https://hh.ru/employer/12287646,https://win-steel.ru/,,Менеджер по продажам,https://saratov.hh.ru/vacancy/134142784,
3657000,ООО ЧПУ Технологии,https://hh.ru/employer/3657000,https://cnc-tehnology.ru,,Менеджер по продажам оборудования - станки с ЧПУ,https://saratov.hh.ru/vacancy/134955785,
12884559,ООО ЭлитПромРесурс,https://hh.ru/employer/12884559,https://elitpromresurs.ru,,Менеджер по оптовым продажам смазочных материалов,https://saratov.hh.ru/vacancy/134769253,
709203,ООО НТ-Холдинг,https://hh.ru/employer/709203,http://nt-tools.ru/,,Специалист отдела продаж,https://saratov.hh.ru/vacancy/135077019,
2463566,ООО НПФ Кавиант,https://hh.ru/employer/2463566,http://kaviant.ru,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135125998,
9476122,ООО Гефест,https://hh.ru/employer/9476122,http://www.gefest-engineering.ru,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135045073,
2631409,ООО СТАНКОВ ГРУПП,https://hh.ru/employer/2631409,https://stankov.team,,Менеджер по продажам ювелирного оборудования,https://saratov.hh.ru/vacancy/135260193,
2655656,ООО Солярис,https://hh.ru/employer/2655656,http://www.solt74.ru,,Менеджер по продажам (инструмент и станки) с перспективой руководителя,https://saratov.hh.ru/vacancy/134917589,
1179087,Сайн сервис,https://hh.ru/employer/1179087,http://sign-service.ru/,,Менеджер по продажам оборудования,https://saratov.hh.ru/vacancy/134927455,
1057133,ООО Импэкс Крафт,https://hh.ru/employer/1057133,http://www.ic-tec.ru,,Менеджер по продажам / проектам,https://saratov.hh.ru/vacancy/126641206,
32880,АО Р-Сталь,https://hh.ru/employer/32880,http://www.rosmark-steel.ru,,Менеджер по продажам (отрезных станков),https://saratov.hh.ru/vacancy/134833203,
3739489,ООО Южный завод тяжелого станкостроения,https://hh.ru/employer/3739489,http://uzts-sedin.com/,,Менеджер по продажам металлорежущих станков,https://saratov.hh.ru/vacancy/135535476,
9444660,HuntX,https://hh.ru/employer/9444660,http://www.huntx.ru,,Менеджер по продажам (станки и оборудование),https://saratov.hh.ru/vacancy/135548053,
1963147,ООО СОЛДРИМ-СПб,https://hh.ru/employer/1963147,http://www.soldream-spb.com,,Менеджер по продажам металлообрабатывающих станков с ЧПУ,https://saratov.hh.ru/vacancy/133410508,
561383,Светсервис,https://hh.ru/employer/561383,http://www.svetservis.ru,,Торговый представитель,https://saratov.hh.ru/vacancy/135525172,
3204125,ООО Битван,https://hh.ru/employer/3204125,http://www.bitvan.ru/,,Региональный менеджер по продажам промышленного оборудования,https://saratov.hh.ru/vacancy/135231137,
6108051,ООО М-Инструмент,https://hh.ru/employer/6108051,http://m-inst.ru,,Менеджер по продажам металлорежущего инструмента,https://saratov.hh.ru/vacancy/135500536,
6003140,ILO,https://hh.ru/employer/6003140,http://tdilo.ru/,,"Менеджер активных продаж (металлорежущий инструмент, B2B)",https://saratov.hh.ru/vacancy/135464689,
1827297,ООО Станкопром,https://hh.ru/employer/1827297,http://lasercut.ru/,,Менеджер по продажам,https://saratov.hh.ru/vacancy/134973844,
2861189,ООО АксесГидро,https://hh.ru/employer/2861189,http://www.accesshydro.ru,,Менеджер по продажам B2B,https://saratov.hh.ru/vacancy/134882429,
2886186,ООО АРТДЕНТ,https://hh.ru/employer/2886186,http://admdental.ru,,Менеджер по продажам фрезерных станков для стоматологической ортопедии (выездной),https://saratov.hh.ru/vacancy/134791678,
165119,ООО ПРОМОЙЛ,https://hh.ru/employer/165119,https://promoil.com/,,Специалист по продажам,https://saratov.hh.ru/vacancy/133891303,
2744604,ООО ИПК Гелар,https://hh.ru/employer/2744604,https://ipkgelar-m.ru/,,Менеджер по продажам/менеджер проектов,https://saratov.hh.ru/vacancy/132853106,
703705,Комтелэнерго,https://hh.ru/employer/703705,https://install-ltd.ru,,SMM-менеджер,https://saratov.hh.ru/vacancy/134745891,
11913441,TUDO Consulting,https://hh.ru/employer/11913441,https://taplink.cc/tudoconsulting,,Менеджер по продажам услуг,https://saratov.hh.ru/vacancy/135322718,
3875624,ООО Ковачъ,https://hh.ru/employer/3875624,https://ковачъ.рф,,Менеджер по продажам (инструмент для листовой обработки металла),https://saratov.hh.ru/vacancy/134893057,
11556843,ООО Стилмак,https://hh.ru/employer/11556843,https://www.v-hold.ru/katalog/metalloobrabatyvayuschee_oborudovanie/,,Менеджер по продажам и ведению проектов (металлообрабатывающее оборудование),https://saratov.hh.ru/vacancy/134828813,
4843279,LIDER-3D,https://hh.ru/employer/4843279,https://lider-3d.ru/,,Руководитель отдела продаж (аддитивные технологии),https://saratov.hh.ru/vacancy/134766552,
956977,ООО Инструмент,https://hh.ru/employer/956977,https://b2b.instrumentgroup.ru/,,"Менеджер по продажам (b2b, производственная компания, металлообработка)",https://saratov.hh.ru/vacancy/135435058,
992755,ООО ОА-МЕБЕЛЬ,https://hh.ru/employer/992755,http://olan.biz,,Менеджер по продажам в мебельный салон,https://saratov.hh.ru/vacancy/135486924,
6036136,ООО Специнструмент-НН,https://hh.ru/employer/6036136,http://reezo.ru,,Менеджер по продажам (сопровождение продаж b2b),https://saratov.hh.ru/vacancy/135476729,
12276860,ООО СНД,https://hh.ru/employer/12276860,https://vsestanki.tech,,Менеджер по продажам оборудования,https://saratov.hh.ru/vacancy/135425601,
11157916,cutterShop.,https://hh.ru/employer/11157916,https://cutter-shop.ru/,,Менеджер по активным B2B-продажам инструмента для ЧПУ,https://saratov.hh.ru/vacancy/135516803,
1659780,ООО ЛитПромГарант-НН,https://hh.ru/employer/1659780,http://www.lpgnn.ru,,Менеджер по продажам,https://saratov.hh.ru/vacancy/132061972,
3037002,ООО Транссвязь,https://hh.ru/employer/3037002,https://www.midland-rus.ru,,Менеджер в отдел продаж удаленно,https://saratov.hh.ru/vacancy/135459504,
1462503,АО КАМАДИ,https://hh.ru/employer/1462503,http://www.metrologi.ru,,Менеджер по проектным продажам B2B (промышленность)/Руководитель направления,https://saratov.hh.ru/vacancy/135094200,
4808567,VOS-Мебель,https://hh.ru/employer/4808567,http://vosmebel.ru,,Лид-менеджер (удаленно),https://saratov.hh.ru/vacancy/135334189,
3426064,ООО Маркет Групп,https://hh.ru/employer/3426064,http://hrm-sk.ru,,Менеджер по продажам станочного оборудования,https://saratov.hh.ru/vacancy/135014293,
2586433,ООО Рось,https://hh.ru/employer/2586433,http://mebel-ros.ru/,,Дизайнер-консультант/Менеджер по продажам,https://saratov.hh.ru/vacancy/135435079,
4068024,ООО Паркс-Инжиниринг,https://hh.ru/employer/4068024,https://www.parxeng.com/,,Менеджер по маркетингу (интернет-маркетолог),https://saratov.hh.ru/vacancy/134787901,
3398056,TECHNO GROUP,https://hh.ru/employer/3398056,http://stanki.techno-tg.ru/,,Менеджер по продажам оборудования,https://saratov.hh.ru/vacancy/131093951,
3953637,ООО РАЗМЕР,https://hh.ru/employer/3953637,https://razmergroup.ru/?ysclid=m6yv3wqx2v13839826,,"Менеджер по продажам станков с ЧПУ (B2B, промышленное оборудование)",https://saratov.hh.ru/vacancy/135354695,
1424307,ООО ТМ Механика,https://hh.ru/employer/1424307,http://www.tmmeh.ru,,Менеджер по работе с ключевыми клиентами,https://saratov.hh.ru/vacancy/135386879,
1618188,ООО ЕМГ,https://hh.ru/employer/1618188,http://emg.com.ru,,Менеджер по продажам (станки),https://saratov.hh.ru/vacancy/135243950,
9466085,ООО БОСТ,https://hh.ru/employer/9466085,http://bost.su,,Менеджер по продаже буровых станков и инструмента,https://saratov.hh.ru/vacancy/135129996,
11923571,ООО Эммарк,https://hh.ru/employer/11923571,https://solidcamrus.ru/,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135172527,
811456,ООО Ишимбайская станкостроительная группа,https://hh.ru/employer/811456,https://ufastanki.ru/,,Менеджер в отдел сбыта (Черниковка),https://saratov.hh.ru/vacancy/134788639,
1025478,ООО Авиатехснаб,https://hh.ru/employer/1025478,http://aviats.com,,Менеджер продаж (направление зарубежной авиационной техники),https://saratov.hh.ru/vacancy/123058148,
10915575,ВИЛЛМЕД,https://hh.ru/employer/10915575,https://willmed.ru/about,,Менеджер по закупкам и снабжению (ВЭД),https://saratov.hh.ru/vacancy/135416545,
3575707,Объединенная Станкоинструментальная Компания,https://hh.ru/employer/3575707,https://osk-group.ru/,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135160929,
2895575,ООО Тепловые Системы,https://hh.ru/employer/2895575,http://tepsys.ru,,Менеджер по работе с клиентами,https://saratov.hh.ru/vacancy/135313927,
10542051,PROLab,https://hh.ru/employer/10542051,http://prolab.team,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135160059,
9379587,ГКУ МО Центр Занятости населения Московской Области,https://hh.ru/employer/9379587,https://czn.mosreg.ru/main,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135149875,
871761,Липецкое станкостроительное предприятие,https://hh.ru/employer/871761,http://www.lssp.ru,,Специалист по работе с клиентами,https://saratov.hh.ru/vacancy/130219658,
10173796,Hr-formula,https://hh.ru/employer/10173796,https://hr-formula.ru/,,"Менеджер по продажам высокотехнологичного оборудования (B2B, проектные продажи)",https://saratov.hh.ru/vacancy/134783799,
1224534,ООО ПК Анеко,https://hh.ru/employer/1224534,http://aneko.ru/,,Специалист коммерческого отдела / менеджер по продажам,https://saratov.hh.ru/vacancy/135297912,
5858834,ООО Роса,https://hh.ru/employer/5858834,https://www.rosavl.com,,Менеджер по продажам строительного оборудования,https://saratov.hh.ru/vacancy/135254202,
4023702,ИП Еремченков Владимир Владимирович,https://hh.ru/employer/4023702,https://reduktor40.ru,,Руководитель отдела продаж B2B (Механизмы и агрегаты),https://saratov.hh.ru/vacancy/134803011,
2550542,ООО ЧТС-ЧЕЛЯБИНСК,https://hh.ru/employer/2550542,http://chts74.ru,,Технолог/менеджер по продаже по металлорежущего инструмента,https://saratov.hh.ru/vacancy/135271142,
3777740,SAVINSNAME,https://hh.ru/employer/3777740,http://savinsname.ru,,Менеджер по продажам оборудования,https://saratov.hh.ru/vacancy/133918254,
2818603,ООО Завод Роснефтемаш,https://hh.ru/employer/2818603,http://Rosneftemash34.ru,,Менеджер по продажам,https://saratov.hh.ru/vacancy/135101160,
5777054,DiAR-Engineering (ООО Медикал-Сервис),https://hh.ru/employer/5777054,https://diar-engineering.ru/,,Менеджер по продажам промышленного оборудования,https://saratov.hh.ru/vacancy/130739089,
